volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
VI,46,,Emerald Cuckoo,Chalcites Hodgsoni,Chrysococcyx maculatus,Asian Emerald Cuckoo,asecuc1,eBird/Clements 2025,Q864740,2496315,DD1544E8F05625C1,Chrysococcyx maculatus_Asian Emerald Cuckoo,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,47,,Amethystine Cuckoo,Chalcites xanthorhynchus,Chrysococcyx xanthorhynchus,Violet Cuckoo,viocuc1,eBird/Clements 2025,Q470370,2496321,A6C0353324EA444C,Chrysococcyx xanthorhynchus_Violet Cuckoo,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,48,,Yellow-rumped Honey-guide,Indicator xanthonotus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Indicator xanthonotus (Yellow-rumped Honeyguide),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,49,,Embroidered Barbet,Megalaema nuchalis,Psilopogon nuchalis,Taiwan Barbet,taibar2,eBird/Clements 2025,,,244D53367728D6C3,Psilopogon nuchalis_Taiwan Barbet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,50,,Franklin's Barbet,Megalaema Franklinii,Psilopogon franklinii,Golden-throated Barbet,gotbar2,eBird/Clements 2025,Q1259524,,C8F408EBA08E5EDD,Psilopogon franklinii_Golden-throated Barbet,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,51,,Red-breasted Pigeon,Phlogoenas cruenta,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Gallicolumba luzonica (Luzon Bleeding-heart),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,52,,Maroon-breasted Pigeon,Phlogoenas crinigera,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Gallicolumba crinigera (Mindanao Bleeding-heart),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,53,,Otidiphaps,Otidiphaps nobilis,Otidiphaps nobilis,Pheasant Pigeon,phepig1,eBird/Clements 2025,Q662429,2495924,5C686F54B67CFAE1,Otidiphaps nobilis_Pheasant Pigeon,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,54,,Mongolian Rock-Pigeon,Columba rupestris,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Columba rupestris (Hill Pigeon),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,55,,White-bellied Pigeon,Columba leuconota,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Columba leuconota (Snow Pigeon),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,56,,Indian Rock-Pigeon,Columba intermedia,Columba livia,Rock Pigeon,rocpig,eBird/Clements 2025,Q42326,2495414,BBA263C235B15B88,Columba livia_Rock Pigeon,subspecies,medium,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,57,,Elphinstone's Wood-Pigeon,Palumbus Elphinstonei,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Columba elphinstonii (Nilgiri Wood Pigeon),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,58,,Collared Wood-Pigeon,Palumbus pulchricollis,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Columba pulchricollis (Ashy Wood Pigeon),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,59,,Branded Pigeon,Phlogoenas tristigmata,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Gallicolumba tristigmata (Sulawesi Ground Dove),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,60,,Pallas's Sand-Grouse,Syrrhaptes paradoxus,Syrrhaptes paradoxus,Pallas's Sandgrouse,palsan1,eBird/Clements 2025,Q128002,2480208,BDCB55F1196CAC6A,Syrrhaptes paradoxus_Pallas's Sandgrouse,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,61,,Tibetian Short-toed Sand-Grouse,Syrrhaptes Tibetanus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Syrrhaptes tibetanus (Tibetan Sandgrouse),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,62,,Spotted Sand-Grouse,Pterocles guttatus,Pterocles senegallus,Spotted Sandgrouse,sposan1,eBird/Clements 2025,Q80832,2480194,942BC61855ED501E,Pterocles senegallus_Spotted Sandgrouse,,judged,yes,"the plate: orange face, grey neck, no black collar; guttatus is its synonym",List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,63,,Coronetted Sand-Grouse,Pterocles coronatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pterocles coronatus (Crowned Sandgrouse),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,64,,Whistling Sand-Grouse,Pterocles exustus,Pterocles exustus,Chestnut-bellied Sandgrouse,chbsan,eBird/Clements 2025,Q127903,2480197,F5DE9155D65FAB81,Pterocles exustus_Chestnut-bellied Sandgrouse,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,65,,Banded Sand-Grouse,Pterocles fasciatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pterocles indicus (Painted Sandgrouse),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,66,,Georgian Black Grouse,Tetrao Mlokosiewiczi,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Lyrurus tetrix (Black Grouse, Eurasian Black Grouse)",List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,67,,Ceylon Spur-Fowl,Galloperdix Zeylonicus,Galloperdix bicalcarata,Sri Lanka Spurfowl,ceyspu1,eBird/Clements 2025,Q1260161,2473695,1C615F4296BCCE5C,Galloperdix bicalcarata_Sri Lanka Spurfowl,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,68,,Rufous Spur-Fowl,Galloperdix spadiceus,Galloperdix spadicea,Red Spurfowl,redspu1,eBird/Clements 2025,Q1269712,2473696,730665C103E50CE9,Galloperdix spadicea_Red Spurfowl,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,69,,Painted Spur-Fowl,Galloperdix lunulosa,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Galloperdix lunulata (Painted Spurfowl),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,70,,Crimson-breasted Partridge,Hematortyx sanguiniceps,Haematortyx sanguiniceps,Crimson-headed Partridge,crhpar1,eBird/Clements 2025,Q604442,2473719,53F470C05F9E1760,Haematortyx sanguiniceps_Crimson-headed Partridge,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,71,,Rufous-breasted Bamboo-Partridge,Bambusicola hyperythra,Arborophila hyperythra,Red-breasted Partridge,rebpar5,eBird/Clements 2025,Q606421,2473612,69E98505C24FAB8C,Arborophila hyperythra_Red-breasted Partridge,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,72,,Formosan Bamboo-Partridge,Bambusicola sonorivox,Bambusicola sonorivox,Taiwan Bamboo-Partridge,taibap1,eBird/Clements 2025,Q21470350,7529528,,Bambusicola sonorivox_Taiwan Bamboo-Partridge,,high,yes,,List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VI,73,,Bearded Partridge,Perdix barbata,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Dendrortyx barbatus (Bearded Wood Partridge, Bearded Wood-Partridge, Codorniz-coluda veracruzana)",List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,74,,Thibet Partridge,Perdix Hodgsoniae,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Perdix hodgsoniae (Tibetan Partridge),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VI,75,,Lerwa Partridge,Lerwa nivicola,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lerwa lerwa (Snow Partridge),List of Plates (vol. VI); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,1,,Bonham's Sand-Partridge,Ammoperdix Bonhami,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Ammoperdix griseogularis (See-see Partridge),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,2,,Hey's Sand-Partridge,Ammoperdix Heyi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Ammoperdix heyi (Sand Partridge),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,3,,Little Red-billed Partridge,Microperdix erythrorhyncha,Perdicula erythrorhyncha,Painted Bush-Quail,pabqua1,eBird/Clements 2025,Q1261664,2473362,8E9DF823417D7AC2,Perdicula erythrorhyncha_Painted Bush-Quail,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,4,,Asiatic Bush-Quail,Perdicula Asiatica,Perdicula asiatica,Jungle Bush-Quail,jubqua1,eBird/Clements 2025,Q1263482,2473356,324136665E8C7568,Perdicula asiatica_Jungle Bush-Quail,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,5,,Argoondah Bush-Quail,Perdicula Argoondah,Perdicula argoondah,Rock Bush-Quail,robqua1,eBird/Clements 2025,Q1273414,2473365,177160F1387B62B6,Perdicula argoondah_Rock Bush-Quail,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,6,,Chinese Quail,Excalfactoria Chinensis,Synoicus chinensis,Blue-breasted Quail,blbqua1,eBird/Clements 2025,Q27043839,8082581,C2579CCB48D8AF6F,Synoicus chinensis_Blue-breasted Quail,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,7,,Minute Quail,Excalfactoria minima,Synoicus chinensis,Blue-breasted Quail,blbqua1,eBird/Clements 2025,Q27043839,8082581,C2579CCB48D8AF6F,Synoicus chinensis_Blue-breasted Quail,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,8,,Slate-coloured Partridge,Malacoturnix superciliosus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Ophrysia superciliosa (Himalayan Quail),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,9,,Coromandel Quail,Coturnix Coromandelicus,Coturnix coromandelica,Rain Quail,raiqua1,eBird/Clements 2025,Q944167,2474163,A6F042E2559E83B1,Coturnix coromandelica_Rain Quail,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,10,,Little Hemipode,Turnix Dussumieri,Turnix sylvaticus,Small Buttonquail,smabut2,eBird/Clements 2025,Q18836,2475001,0DA8BB90D5401FDB,Turnix sylvaticus_Small Buttonquail,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,11,,Fasciated Hemipode,Turnix fasciatus,Turnix suscitator,Barred Buttonquail,barbut1,eBird/Clements 2025,Q1262057,2474982,FDA8873BEB981EA6,Turnix suscitator_Barred Buttonquail,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,12,,Chestnut-tailed Lobed Pheasant,Lobiophasis castaneicaudatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lophura bulweri (Bulwer's Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,13,,Bulwer's Pheasant,Lobiophasis Bulweri,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lophura bulweri (Bulwer's Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,14,,Lineated Pheasant,Euplocamus lineatus,Lophura leucomelanos,Kalij Pheasant,kalphe,eBird/Clements 2025,Q840349,5227993,93A177347D102ED8,Lophura leucomelanos_Kalij Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,15,,Vieillot's Fireback,Euplocamus Vieilloti,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Chrysolophus pictus (Golden Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,16,,Swinhoe's Fireback,Euplocamus Swinhoii,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lophura swinhoii (Swinhoe's Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,17,,Pencilled Pheasant,Gennaeus nycthemerus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lophura nycthemera (Silver Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,18,,Cheer,Catreus Wallichii,Catreus wallichii,Cheer Pheasant,chephe1,eBird/Clements 2025,Q385891,5227753,BCF98F51812DA4B4,Catreus wallichii_Cheer Pheasant,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,19,,Golden Pheasant,Thaumalea picta,Chrysolophus pictus,Golden Pheasant,golphe,eBird/Clements 2025,Q335113,5228034,093AC1FC5140E629,Chrysolophus pictus_Golden Pheasant,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,20,,Lady Amherst's Pheasant,Thaumalea Amherstiae,Chrysolophus amherstiae,Lady Amherst's Pheasant,laaphe1,eBird/Clements 2025,Q385750,5228033,DDF032E83155CBB2,Chrysolophus amherstiae_Lady Amherst's Pheasant,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,21,,Siamese Fireback,Diardigallus praelatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lophura diardi (Siamese Fireback),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,22,,Chinese Crossoptilon,Crossoptilon auritum,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Crossoptilon auritum (Blue Eared Pheasant, White Eared Pheasant)",List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,23,,Elliot's Pheasant,Calophasis Ellioti,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Perdicula argoondah (Rock Bush Quail),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,24,,Chinese Pucras Pheasant,Pucrasia xanthospila,Pucrasia macrolopha,Koklass Pheasant,kokphe1,eBird/Clements 2025,Q899810,2473562,6383E214366FDC88,Pucrasia macrolopha_Koklass Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,25,,Darwin's Pucras Pheasant,Pucrasia Darwini,Pucrasia macrolopha,Koklass Pheasant,kokphe1,eBird/Clements 2025,Q899810,2473562,6383E214366FDC88,Pucrasia macrolopha_Koklass Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,26,,Himalayan Pucras Pheasant,Pucrasia macrolopha,Pucrasia macrolopha,Koklass Pheasant,kokphe1,eBird/Clements 2025,Q899810,2473562,6383E214366FDC88,Pucrasia macrolopha_Koklass Pheasant,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,27,,Kafiristan Pucras Pheasant,Pucrasia castanea,Pucrasia macrolopha,Koklass Pheasant,kokphe1,eBird/Clements 2025,Q899810,2473562,6383E214366FDC88,Pucrasia macrolopha_Koklass Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,28,,Nepaul Pucras Pheasant,Pucrasia Nipalensis,Pucrasia macrolopha,Koklass Pheasant,kokphe1,eBird/Clements 2025,Q899810,2473562,6383E214366FDC88,Pucrasia macrolopha_Koklass Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,29,,Caspian Snow-Partridge,Tetraogallus Caspius,,,,,,,,,,none,no,not identified here; the Kansas catalogue reads Tetraogallus caspius (Caspian Snowcock),List of Plates (vol. VII); the text leaf bound after the plate; Kansas catalogue
VII,30,,Himalayan Snow-Partridge,Tetraogallus Himalayensis,,,,,,,,,,none,no,not identified here; the Kansas catalogue reads Tetraogallus himalayensis (Himalayan Snowcock),List of Plates (vol. VII); the text leaf bound after the plate; Kansas catalogue
VII,31,,Altaic Snow-Partridge,Tetraogallus Altaicus,,,,,,,,,,none,no,not identified here; the Kansas catalogue reads Tetraogallus altaicus (Altai Snowcock),List of Plates (vol. VII); the text leaf bound after the plate; Kansas catalogue
VII,32,,Tibetan Snow-Partridge,Tetraogallus Tibetanus,Tetraogallus tibetanus,Tibetan Snowcock,tibsno1,eBird/Clements 2025,Q747124,2473447,509A30B1CFCCC041,Tetraogallus tibetanus_Tibetan Snowcock,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,33,,Reeves's Pheasant,Phasianus Reevesii,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Syrmaticus reevesii (Reeves's Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,34,,Common Pheasant,Phasianus colchicus,Phasianus colchicus,Ring-necked Pheasant,rinphe1,eBird/Clements 2025,,,,,,high,yes,nominate colchicus; the pheasant is VII.39 (one plate per species),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,35,,Shaw's Pheasant,Phasianus Shawii,Phasianus colchicus,Ring-necked Pheasant,rinphe1,eBird/Clements 2025,,,,Phasianus colchicus_Ring-necked Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,36,,Oxus Pheasant,Phasianus chrysomelas,Phasianus colchicus,Ring-necked Pheasant,rinphe1,eBird/Clements 2025,,,,Phasianus colchicus_Ring-necked Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,37,,Sommering's Pheasant,Phasianus Soemmeringii,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Syrmaticus soemmerringii (Copper Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,38,,Sparkling Pheasant,Phasianus scintillans,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Syrmaticus soemmerringii scintillans (Copper Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,39,,Chinese Ring-necked Pheasant,Phasianus torquatus,Phasianus colchicus,Ring-necked Pheasant,rinphe1,eBird/Clements 2025,,,,Phasianus colchicus_Ring-necked Pheasant,subspecies,judged,yes,the ringed stock introduced to North America; the one form pinned on purpose (Wells),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,40,,Japanese Pheasant,Phasianus versicolor,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Phasianus versicolor (Green Pheasant),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,41,,Mongolian Pheasant,Phasianus Mongolicus,Phasianus colchicus,Ring-necked Pheasant,rinphe1,eBird/Clements 2025,,,,Phasianus colchicus_Ring-necked Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,42,,Geoffroy's Francolin,Ithaginis Geoffroyi,Ithaginis cruentus,Blood Pheasant,blophe1,eBird/Clements 2025,Q839539,2474060,FFF63987ED03228F,Ithaginis cruentus_Blood Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,43,,Sanguine Francolin,Ithaginis cruentus,Ithaginis cruentus,Blood Pheasant,blophe1,eBird/Clements 2025,Q839539,2474060,FFF63987ED03228F,Ithaginis cruentus_Blood Pheasant,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,44,,Mou-pin Snow-Partridge,Tetraophasis obscurus,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Tetraophasis obscurus (Verreaux's Monal Partridge, Verreaux's Monal-Partridge)",List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,45,,Western Horned Pheasant,Ceriornis melanocephala,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Tragopan melanocephalus (Western Tragopan, Western Tragopan Pheasant)",List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,46,,Temminck's Horned Pheasant,Ceriornis Temmincki,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Tragopan temminckii (Temminck's Tragopan),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,47,,Blyth's Horned Pheasant,Ceriornis Blythi,,,,,,,,,,none,no,"not identified here; the Kansas catalogue reads Tragopan blythii (Blyth's Tragopan, Blyth's Tragopan Pheasant)",List of Plates (vol. VII); the text leaf bound after the plate; Kansas catalogue
VII,48,,Dr. Cabot's Horned Pheasant,Ceriornis Caboti,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Tragopan caboti (Cabot's Tragopan, Cabot's Tragopan Pheasant)",List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,49,,Nipaulese Horned Pheasant,Ceriornis Satyra,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Tragopan satyra (Satyr Tragopan),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,50,,Assam Peacock Pheasant,Polyplectron chinquis,Polyplectron bicalcaratum,Gray Peacock-Pheasant,grypep2,eBird/Clements 2025,Q748957,2474079,824E5471AC97F6CD,Polyplectron bicalcaratum_Gray Peacock-Pheasant,subspecies,medium,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,51,,Malayan Peacock Pheasant,Polyplectron bicalcaratum,Polyplectron bicalcaratum,Gray Peacock-Pheasant,grypep2,eBird/Clements 2025,Q748957,2474079,824E5471AC97F6CD,Polyplectron bicalcaratum_Gray Peacock-Pheasant,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,52,,Argus Pheasant,Argusianus argus,Argusianus argus,Great Argus,grearg1,eBird/Clements 2025,Q652266,5227762,F9F6A725C2D1CAA9,Argusianus argus_Great Argus,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,53,,Monaul,Lophophorus Impeyanus,Lophophorus impejanus,Himalayan Monal,himmon1,eBird/Clements 2025,Q742818,5227747,F57FA4371F4DA7CE,Lophophorus impejanus_Himalayan Monal,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,54,,De L'Huys's Monaul,Lophophorus l'Huysi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Lophophorus lhuysii (Chinese Monal),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,55,,Sclater's Monaul,Chalcophasis Sclateri,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Lophophorus sclateri (Sclater's Monal, Sclater's Monal Pheasant)",List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,56,,Sonnerat's Jungle-fowl,Gallus Sonnerati,Gallus sonneratii,Gray Junglefowl,grejun2,eBird/Clements 2025,Q304434,5227765,444C1F4D2DA022D9,Gallus sonneratii_Gray Junglefowl,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,57,,Lesser Florikin,Sypheotides auritus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Sypheotides indicus (Lesser florikin),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,58,,MacQueen's Bustard,Otis MacQueeni,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Chlamydotis macqueenii (Macqueen's Bustard),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,59,,Rosy Tantalus,Tantalus leucocephalus,Mycteria leucocephala,Painted Stork,paisto1,eBird/Clements 2025,Q631805,2481938,,Mycteria leucocephala_Painted Stork,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,60,,Rufescent Curlew,Numenius rufescens,Numenius madagascariensis,Far Eastern Curlew,faecur,eBird/Clements 2025,Q76496,2481791,DAF8F22BD6A6C662,Numenius madagascariensis_Far Eastern Curlew,,judged,yes,rufescens Gould is the Far Eastern Curlew; the survey read Eurasian,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
